Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cayman Islands,CYM,"School enrollment, tertiary (% gross)","21,083740234375","24,3645095825195","22,1340408325195","23,0357894897461",,,"20,315299987793","21,2347393035889","29,1001892089844",,,"28,2086296081543","26,7252902984619","24,5134105682373","27,298999786377","25,8510608673096",,,,,,
Cyprus,CYP,"School enrollment, tertiary (% gross)","19,5623207092285","21,6125202178955","25,1022891998291","31,9636096954346","35,8636894226074","33,2208213806152","33,4199104309082","36,1738090515137","42,6180000305176","52,0038909912109","48,311580657959","46,5397300720215","45,8635902404785","47,5252418518066","53,1043510437012","60,1012306213379","67,1711120605469","75,9408111572266","81,3370819091797","88,4853286743164","92,9377593994141",
Germany,DEU,"School enrollment, tertiary (% gross)",,,,,,,,,,,,,,"61,3868408203125","65,50390625","67,7468719482422","69,5805892944336","70,2466506958008","70,342643737793","73,5210571289063","72,9891967773438",
Djibouti,DJI,"School enrollment, tertiary (% gross)","0,269419997930527","0,68792998790741","1,00922000408173","1,2603600025177","1,569620013237","2,29906988143921","2,52312994003296","2,7097499370575","2,78320002555847","3,53735995292664","3,61628007888794","5,34532022476196",,,,,,,,,,
Dominica,DMA,"School enrollment, tertiary (% gross)",,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"School enrollment, tertiary (% gross)","57,2183113098145","59,9978790283203","63,5083618164063","67,504280090332","74,3949966430664","80,37451171875","79,0196304321289","78,5521926879883","75,6820907592773","74,2837600708008","73,5966720581055","76,7583465576172","79,1083221435547","80,931037902832","81,0290832519531","82,1294937133789","81,0567474365234","80,6160202026367","81,183349609375","81,8397598266602","82,8392868041992",
Dominican Republic,DOM,"School enrollment, tertiary (% gross)",,,,"34,0983085632324",,,,,,,"47,2790985107422","45,751880645752","48,6290016174316","43,0858497619629","49,3192710876465","51,7471084594727","54,4990005493164","59,9155883789063","59,6587409973145","61,1612281799316",,
Algeria,DZA,"School enrollment, tertiary (% gross)",,"15,6538095474243","17,3711605072021","18,5779495239258","19,1494197845459","20,872859954834","21,3378391265869","23,6013298034668",,"29,9093799591064","29,8894290924072","31,21409034729","32,201530456543","33,8909912109375","34,481819152832","36,7813186645508","42,628849029541","47,6468315124512","51,3656692504883","52,6199417114258","52,4986190795898","53,7417411804199"
East Asia & Pacific (excluding high income),EAP,"School enrollment, tertiary (% gross)","11,389820098877","12,9793300628662","14,9687900543213","16,9653606414795","18,6040306091309","19,7462902069092","20,5815906524658","21,1083297729492","21,6828804016113","23,2962799072266","24,9137592315674","26,4203491210938","28,9873790740967","31,6398296356201","38,3628997802734","40,9717903137207","42,5871810913086","42,9751014709473","43,517391204834","45,5128517150879","48,5215492248535",
Early-demographic dividend,EAR,"School enrollment, tertiary (% gross)","13,3509798049927","13,6815299987793","14,1504402160645","14,6044597625732","15,0426397323608","15,3582696914673","16,1874504089355","17,5063705444336","19,1709594726563","20,3013191223145","21,9840507507324","24,6565608978271","26,2276096343994","26,6736602783203","27,9376792907715","29,400749206543","30,2143707275391","30,7566299438477","31,1204204559326","31,9731903076172","32,5265007019043",
